標題,網址 
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/M.1409589476.A.693.html
[公告] 水桶名單,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1409665840.A.8C0.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6%E5%90%8D%E5%96%AE
[公告]&#34;我是台灣人  還是中國人&#34; 獨立投票開始,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1409666863.A.37E.html
[爆卦] 你所不知道的台灣六大毒蛇真面目,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1409671166.A.409.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aboyo
[公告] 水桶公告,https://www.ptt.cc/bbs/Gossiping/M.1409743385.A.45D.html
Re: [新聞] 餿水油風波　中標的235家業者名單　,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[爆卦] 強冠下游廠商明細（按桶數彙整、含供應）,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1409748914.A.1FC.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D%22%E6%88%91%E6%98%AF%E5%8F%B0%E7%81%A3%E4%BA%BA&#43;&#43;%E9%82%84%E6%98%AF%E4%B8%AD%E5%9C%8B%E4%BA%BA%22&#43;%E7%8D%A8%E7%AB%8B%E6%8A%95%E7%A5%A8%E9%96%8B%E5%A7%8B
[公告] 水桶名單,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aboyo
Re: [問卦] 條頓武士的八卦,https://www.ptt.cc/bbs/Gossiping/M.1409759463.A.539.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
page,291
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410011021.A.3E5.html
[新聞] 告網友爆紅女教授 臉書罵同事判賠10萬,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
Re: [爆卦] 工研醋,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[爆卦] 八方雲集 咖哩水餃暫時勿點,https://www.ptt.cc/bbs/Gossiping/M.1410052986.A.FCF.html
[爆卦] 強冠餿水油下游問題產品清單 (1030906),https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%91%8A%E7%B6%B2%E5%8F%8B%E7%88%86%E7%B4%85%E5%A5%B3%E6%95%99%E6%8E%88&#43;%E8%87%89%E6%9B%B8%E7%BD%B5%E5%90%8C%E4%BA%8B%E5%88%A4%E8%B3%A010%E8%90%AC
[公告] 水桶與置底投票~~,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Awavelet
[爆料]實踐大學出現偷拍集團 專拍女生上廁所,https://www.ptt.cc/bbs/Gossiping/M.1410061529.A.DAA.html
[爆卦] 台北市長候選人【馮光遠】與Ptt鄉民有約,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%B7%A5%E7%A0%94%E9%86%8B
[Gossiping] 看板 選情報導,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Athat110
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410078354.A.2B8.html
[公告] 水桶名單,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%85%AB%E6%96%B9%E9%9B%B2%E9%9B%86&#43;%E5%92%96%E5%93%A9%E6%B0%B4%E9%A4%83%E6%9A%AB%E6%99%82%E5%8B%BF%E9%BB%9E
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aapplejoe
Re: [新聞] 不再需要中停了！華航10月2日每周三班,https://www.ptt.cc/bbs/Gossiping/M.1410081994.A.63A.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%BC%B7%E5%86%A0%E9%A4%BF%E6%B0%B4%E6%B2%B9%E4%B8%8B%E6%B8%B8%E5%95%8F%E9%A1%8C%E7%94%A2%E5%93%81%E6%B8%85%E5%96%AE&#43;%281030906%29
Re: [問卦] 有沒有漢人沒占領東南亞的八卦阿,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AHermesKing
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/M.1410104658.A.483.html
[爆卦] 關於衝浪癱瘓,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6%E8%88%87%E7%BD%AE%E5%BA%95%E6%8A%95%E7%A5%A8~~
[Live] PTT鄉民有約 x 馮光遠,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aboyo
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410107017.A.7BF.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E6%96%99%5D%E5%AF%A6%E8%B8%90%E5%A4%A7%E5%AD%B8%E5%87%BA%E7%8F%BE%E5%81%B7%E6%8B%8D%E9%9B%86%E5%9C%98&#43;%E5%B0%88%E6%8B%8D%E5%A5%B3%E7%94%9F%E4%B8%8A%E5%BB%81%E6%89%80
page,292
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410453786.A.CB1.html
[爆卦] 女性 女巫 惡魔 吸血鬼的始祖 莉莉斯2,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
RIP 台灣史的奠基者曹永和老師,https://www.ptt.cc/bbs/Gossiping/M.1410460225.A.997.html
Re: [新聞] 空姐在哪裡休息？　一窺飛機上神秘花園,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%A5%B3%E6%80%A7&#43;%E5%A5%B3%E5%B7%AB&#43;%E6%83%A1%E9%AD%94&#43;%E5%90%B8%E8%A1%80%E9%AC%BC%E7%9A%84%E5%A7%8B%E7%A5%96&#43;%E8%8E%89%E8%8E%89%E6%96%AF2
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aaboy02250
[爆卦] 與馬先生邂逅之後，改變了什麼 【上集】,https://www.ptt.cc/bbs/Gossiping/M.1410509979.A.A58.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶名單,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410514103.A.712.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3ARIP&#43;%E5%8F%B0%E7%81%A3%E5%8F%B2%E7%9A%84%E5%A5%A0%E5%9F%BA%E8%80%85%E6%9B%B9%E6%B0%B8%E5%92%8C%E8%80%81%E5%B8%AB
[爆卦]柯文哲 MG149 法規  下載檔,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asooppp
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410539868.A.6C4.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E7%A9%BA%E5%A7%90%E5%9C%A8%E5%93%AA%E8%A3%A1%E4%BC%91%E6%81%AF%EF%BC%9F%E3%80%80%E4%B8%80%E7%AA%BA%E9%A3%9B%E6%A9%9F%E4%B8%8A%E7%A5%9E%E7%A7%98%E8%8A%B1%E5%9C%92
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ATrueSpace
Re: [問卦] 傳統喜餅的八卦,https://www.ptt.cc/bbs/Gossiping/M.1410590404.A.C22.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410612302.A.011.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E8%88%87%E9%A6%AC%E5%85%88%E7%94%9F%E9%82%82%E9%80%85%E4%B9%8B%E5%BE%8C%EF%BC%8C%E6%94%B9%E8%AE%8A%E4%BA%86%E4%BB%80%E9%BA%BC&#43;%E3%80%90%E4%B8%8A%E9%9B%86%E3%80%91
page,293
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/M.1410801971.A.248.html
[爆卦] 一個醫師眼中MG149事件的疑問,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/M.1410830992.A.522.html
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E4%B8%80%E5%80%8B%E9%86%AB%E5%B8%AB%E7%9C%BC%E4%B8%ADMG149%E4%BA%8B%E4%BB%B6%E7%9A%84%E7%96%91%E5%95%8F
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Acastalchen
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/M.1410854811.A.9BB.html
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/M.1410856938.A.98C.html
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E8%BF%91%E8%B7%9D%E9%9B%A2%E6%8E%A5%E8%BF%91%E9%84%89%E6%B0%91&#43;%E9%80%A3%E5%8B%9D%E6%96%87%E6%9C%89PTT%E5%AE%98%E6%96%B9%E5%B8%B3%E8%99%9F%E4%BA%86
Fw: [事件] 連勝文競選團隊 @ 八卦板,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ataipeixcity
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/M.1410858383.A.9F8.html
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E8%BF%91%E8%B7%9D%E9%9B%A2%E6%8E%A5%E8%BF%91%E9%84%89%E6%B0%91&#43;%E9%80%A3%E5%8B%9D%E6%96%87%E6%9C%89PTT%E5%AE%98%E6%96%B9%E5%B8%B3%E8%99%9F%E4%BA%86
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/search?q=author%3APotCyanide
Re: [新聞] 近距離接近鄉民 連勝文有PTT官方帳號了,https://www.ptt.cc/bbs/Gossiping/M.1410858804.A.88D.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410965655.A.A49.html
[爆卦] 野生的柯PTTradio  (上),https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aboyo
[爆卦] 野生的柯PTTradio  (下),https://www.ptt.cc/bbs/Gossiping/M.1410969792.A.8B5.html
[爆掛]誰是台灣民主的害蟲？一位國會議事直播記者的告白,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%87%8E%E7%94%9F%E7%9A%84%E6%9F%AFPTTradio&#43;&#43;%28%E4%B8%8A%29
[公告] 八卦板 &#34;連勝文有PTT官方帳號了&#34; 一文,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Akinple
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410971652.A.816.html
[爆卦] 9/22連勝文、9/24柯文哲 x Ptt鄉民有約,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1410973690.A.9DE.html
[公告] 這幾日的水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%87%8E%E7%94%9F%E7%9A%84%E6%9F%AFPTTradio&#43;&#43;%28%E4%B8%8B%29
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Akinple
[公告] 水桶改判~,https://www.ptt.cc/bbs/Gossiping/M.1410974220.A.77D.html
[公告] 今日水桶 part.2,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E6%8E%9B%5D%E8%AA%B0%E6%98%AF%E5%8F%B0%E7%81%A3%E6%B0%91%E4%B8%BB%E7%9A%84%E5%AE%B3%E8%9F%B2%EF%BC%9F%E4%B8%80%E4%BD%8D%E5%9C%8B%E6%9C%83%E8%AD%B0%E4%BA%8B%E7%9B%B4%E6%92%AD%E8%A8%98%E8%80%85%E7%9A%84%E5%91%8A%E7%99%BD
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Apisces0955
[公告] 解除水桶,https://www.ptt.cc/bbs/Gossiping/M.1411041722.A.D10.html
Re: [問卦] 八卦板的藏頭詩何時能夠風華再現？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E5%85%AB%E5%8D%A6%E6%9D%BF&#43;%22%E9%80%A3%E5%8B%9D%E6%96%87%E6%9C%89PTT%E5%AE%98%E6%96%B9%E5%B8%B3%E8%99%9F%E4%BA%86%22&#43;%E4%B8%80%E6%96%87
Re: [問卦] 八卦板的藏頭詩何時能夠風華再現？,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ajzs
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411048579.A.600.html
[爆卦] 吳寶春他兒子被打的部分事實,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
page,294
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411216611.A.3E1.html
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
Re: [問卦] 八卦板的藏頭詩何時能夠風華再現？,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411222004.A.D43.html
[爆卦] 柯文哲 x Ptt鄉民有約 連署題目最後衝刺,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
[爆卦] 台北市政府開放中資入股,https://www.ptt.cc/bbs/Gossiping/M.1411223488.A.A35.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%85%AB%E5%8D%A6%E6%9D%BF%E7%9A%84%E8%97%8F%E9%A0%AD%E8%A9%A9%E4%BD%95%E6%99%82%E8%83%BD%E5%A4%A0%E9%A2%A8%E8%8F%AF%E5%86%8D%E7%8F%BE%EF%BC%9F
[問卦] 為什麼研究所學歷，民調差那麼多？,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Awind1729
[爆卦] 世界紀錄,https://www.ptt.cc/bbs/Gossiping/M.1411227826.A.513.html
Re: [問卦] 九品大概是現在多大的官?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[爆卦] 幫大家複習一下版上的輿論操作相關資訊,https://www.ptt.cc/bbs/Gossiping/M.1411232265.A.1F7.html
Re: [新聞] 變態情人當街狠殺幼教女友　砍斷頸椎再戳,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%9F%AF%E6%96%87%E5%93%B2&#43;x&#43;Ptt%E9%84%89%E6%B0%91%E6%9C%89%E7%B4%84&#43;%E9%80%A3%E7%BD%B2%E9%A1%8C%E7%9B%AE%E6%9C%80%E5%BE%8C%E8%A1%9D%E5%88%BA
[Live] Ptt鄉民有約 x 連勝文,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asamhou6
[爆卦] Ptt鄉民有約 x 連勝文 逐字稿,https://www.ptt.cc/bbs/Gossiping/M.1411232347.A.949.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[新聞]金管會:金融業與陸簽協議 程序簡化 免備查,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[公告] 水桶名單,https://www.ptt.cc/bbs/Gossiping/M.1411234609.A.49E.html
[問卦] 有沒有財產申報查詢的八卦？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E5%8F%B0%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E9%96%8B%E6%94%BE%E4%B8%AD%E8%B3%87%E5%85%A5%E8%82%A1
page,295
[公告] 水桶&amp;說明,https://www.ptt.cc/bbs/Gossiping/M.1411460369.A.46B.html
Re: [爆卦] 114.46.41.221 目前統計20個 有圖快備份,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6%26%E8%AA%AA%E6%98%8E
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411465173.A.A53.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;114.46.41.221&#43;%E7%9B%AE%E5%89%8D%E7%B5%B1%E8%A8%8820%E5%80%8B&#43;%E6%9C%89%E5%9C%96%E5%BF%AB%E5%82%99%E4%BB%BD
Fw: [爆卦] 曾經，「為了千秋拼一時」是台北的精神,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AhateOnas
[Live] Ptt鄉民有約 x 柯文哲,https://www.ptt.cc/bbs/Gossiping/M.1411465308.A.D49.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 分身水桶公告,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411470235.A.9FC.html
[公告] 發推文限制變更投票,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411486557.A.214.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
Re: [爆卦] 香港人攻入了公民廣場！！！,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aboyo
Re: [新聞] 連勝文情緒激動哽咽：家人為台灣貢獻百年,https://www.ptt.cc/bbs/Gossiping/M.1411546509.A.D52.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%9B%BE%E7%B6%93%EF%BC%8C%E3%80%8C%E7%82%BA%E4%BA%86%E5%8D%83%E7%A7%8B%E6%8B%BC%E4%B8%80%E6%99%82%E3%80%8D%E6%98%AF%E5%8F%B0%E5%8C%97%E7%9A%84%E7%B2%BE%E7%A5%9E
[公告] 港學運期間  香港來源新聞允許張貼,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Agaplife
[公告] 支援香港板 開板,https://www.ptt.cc/bbs/Gossiping/M.1411563550.A.802.html
[爆卦] 香港和平佔中 繁體中文懶人包 ,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5BLive%5D&#43;Ptt%E9%84%89%E6%B0%91%E6%9C%89%E7%B4%84&#43;x&#43;%E6%9F%AF%E6%96%87%E5%93%B2
page,296
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1411913780.A.3DF.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
Re: [問卦] 為什麼今日香港 明日台灣?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseabox
[Gossiping] 看板 選情報導,https://www.ptt.cc/bbs/Gossiping/M.1411915283.A.3F5.html
[公告] 發文次數限制,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%B0%B4%E6%A1%B6
[爆卦] 澳門自發集會聲援中,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeoniath
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/M.1411915695.A.293.html
[公告] 香港學運時期罰則,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E7%82%BA%E4%BB%80%E9%BA%BC%E4%BB%8A%E6%97%A5%E9%A6%99%E6%B8%AF&#43;%E6%98%8E%E6%97%A5%E5%8F%B0%E7%81%A3%3F
[爆卦] 女性 女巫 惡魔 吸血鬼的始祖 莉莉斯3,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKingKingCold
Fw: [Live] Ptt鄉民有約 x 楊伊湄 (活動在PttLive版),https://www.ptt.cc/bbs/Gossiping/M.1411918827.A.F8D.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5BGossiping%5D&#43;%E7%9C%8B%E6%9D%BF&#43;%E9%81%B8%E6%83%85%E5%A0%B1%E5%B0%8E
[公告] 今日水桶,https://www.ptt.cc/bbs/Gossiping/M.1411919755.A.71B.html
[爆卦] 電視新聞故意不告訴你的事,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E7%99%BC%E6%96%87%E6%AC%A1%E6%95%B8%E9%99%90%E5%88%B6
[爆卦] allyours/yunjin 停止 PttRadio 懶人包,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
[爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/M.1411921251.A.290.html
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%BE%B3%E9%96%80%E8%87%AA%E7%99%BC%E9%9B%86%E6%9C%83%E8%81%B2%E6%8F%B4%E4%B8%AD
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aiamin2010
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/M.1411927226.A.2BA.html
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E4%BB%8A%E6%97%A5%E6%B0%B4%E6%A1%B6
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AiPad3
page,297
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/M.1412065676.A.7E3.html
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;Ptt&#43;%E8%A6%81%E4%B8%8D%E8%A6%81%E5%81%9C%E6%AD%A2%E9%81%8B%E4%BD%9C&#43;%E5%85%A7%E6%9C%89%E7%AB%99%E9%95%B7%E6%94%B6%E5%9B%9E%E6%89%A3%E8%AD%89%E6%93%9A
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Achirex
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/M.1412066011.A.316.html
Re: [爆卦] Ptt 要不要停止運作 內有站長收回扣證據,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;Ptt&#43;%E8%A6%81%E4%B8%8D%E8%A6%81%E5%81%9C%E6%AD%A2%E9%81%8B%E4%BD%9C&#43;%E5%85%A7%E6%9C%89%E7%AB%99%E9%95%B7%E6%94%B6%E5%9B%9E%E6%89%A3%E8%AD%89%E6%93%9A
